pdf_name,page_num,doc_type
LOG_1052741.pdf,23,Investigator's Case Log
CPD 0051881.pdf,2,Summary Report
CPD 0051881.pdf,1,Log Summary Report
LOG_1059355.pdf,2,Summary Report
LOG_1059355.pdf,5,
LOG_1059355.pdf,3,Summary Report
LOG_1059355.pdf,4,Face Sheet
LOG_1059355.pdf,1,Log Summary Report
CPD 0008836.pdf,2,
CPD 0008836.pdf,3,
CPD 0008836.pdf,1,Allegation Email
CPD 0047287.pdf,3,
CPD 0047287.pdf,2,Summary Report
CPD 0047287.pdf,1,Log Summary Report
LOG_1057982.pdf,1,Log Summary Report
LOG_1057982.pdf,4,Face Sheet
LOG_1057982.pdf,2,Summary Report
LOG_1057982.pdf,3,Summary Report
LOG_1057982.pdf,5,
CPD 0027499.pdf,8,Event Query
CPD 0027499.pdf,19,Event Query
CPD 0027499.pdf,17,Event Query
CPD 0027499.pdf,6,Event Query
CPD 0027499.pdf,16,Event Query
CPD 0027499.pdf,9,Event Query
CPD 0027499.pdf,20,Event Query
CPD 0027499.pdf,13,Event Query
CPD 0027499.pdf,5,Event Query
CPD 0027499.pdf,3,Event Query
CPD 0027499.pdf,14,Event Query
CPD 0027499.pdf,12,Event Query
CPD 0027499.pdf,4,Event Query
CPD 0027499.pdf,18,Event Query
CPD 0027499.pdf,7,Event Query
CPD 0027499.pdf,11,Event Query
CPD 0027499.pdf,1,Event Query
CPD 0027499.pdf,15,Event Query
CPD 0027499.pdf,2,Event Query
CPD 0027499.pdf,10,Event Query
CPD 0026371.pdf,1,Face Sheet
CPD 0026371.pdf,2,
CPD 0002768.pdf,1,
CPD 0046724.pdf,2,WEB Complaint Detail
CPD 0046724.pdf,1,WEB Complaint Detail
CPD 0046724.pdf,3,WEB Complaint Detail
CPD 0011592.pdf,1,Complaint Log Investigation
CPD 0019226.pdf,1,
CPD 0019226.pdf,2,
CPD 0019226.pdf,3,
CPD 0011070.pdf,4,
CPD 0011070.pdf,2,
CPD 0011070.pdf,3,
CPD 0011070.pdf,1,
LOG_1056200.pdf,1,Log Summary Report
LOG_1056200.pdf,5,
LOG_1056200.pdf,2,Summary Report
LOG_1056200.pdf,4,Face Sheet
LOG_1056200.pdf,3,Summary Report
CPD 0030329.pdf,2,
CPD 0030329.pdf,1,Face Sheet
CPD 0032757.pdf,2,
CPD 0032757.pdf,1,Face Sheet
LOG_1058941.pdf,4,Face Sheet
LOG_1058941.pdf,2,Summary Report
LOG_1058941.pdf,1,Log Summary Report
LOG_1058941.pdf,5,
LOG_1058941.pdf,3,Summary Report
CPD 0004050.pdf,1,Face Sheet
CPD 0004050.pdf,2,
CPD 0004933.pdf,2,
CPD 0004933.pdf,1,Property Inventory
CPD 0031660.pdf,2,CPD-41.703
CPD 0031660.pdf,3,CPD-41.703
CPD 0031660.pdf,4,CPD-41.703
CPD 0031660.pdf,1,Search Warrant Data
CPD 0024719.pdf,1,Face Sheet
CPD 0024719.pdf,2,
LOG_1062632.pdf,4,Face Sheet
LOG_1062632.pdf,3,Summary Report
LOG_1062632.pdf,5,
LOG_1062632.pdf,2,Summary Report
LOG_1062632.pdf,1,Log Summary Report
LOG_1053331.pdf,6,
LOG_1053331.pdf,13,Face Sheet
LOG_1053331.pdf,3,Summary Report
LOG_1053331.pdf,7,
LOG_1053331.pdf,14,Incident Report
LOG_1053331.pdf,1,Log Summary Report
LOG_1053331.pdf,4,Face Sheet
LOG_1053331.pdf,2,Summary Report
LOG_1053331.pdf,11,Tactical Reponse Report
LOG_1053331.pdf,12,Watch Commander/OCIC Review
LOG_1053331.pdf,10,ARREST Report
LOG_1053331.pdf,9,ARREST Report
LOG_1053331.pdf,8,ARREST Report
LOG_1053331.pdf,15,TASER Report
LOG_1053331.pdf,5,
CPD 0022636.pdf,8,
CPD 0022636.pdf,2,Criminal History Report
CPD 0022636.pdf,3,
CPD 0022636.pdf,5,
CPD 0022636.pdf,4,
CPD 0022636.pdf,7,
CPD 0022636.pdf,6,
CPD 0022636.pdf,1,
CPD 0039362.pdf,1,
LOG_1057108.pdf,21,
LOG_1057108.pdf,22,Notice of Alcohol And Drug Testing Following a Firearms Discharge Incident
LOG_1057108.pdf,6,
LOG_1057108.pdf,9,Watch Commander/OCIC Review
LOG_1057108.pdf,3,
LOG_1057108.pdf,7,
LOG_1057108.pdf,10,
LOG_1057108.pdf,14,
LOG_1057108.pdf,18,
LOG_1057108.pdf,5,
LOG_1057108.pdf,8,CPD-11.377
LOG_1057108.pdf,24,
LOG_1057108.pdf,13,Notice of Alcohol And Drug Testing Following A Firearms Discharge Incident
LOG_1057108.pdf,16,
LOG_1057108.pdf,19,Drug Test Specimen Affidavit
LOG_1057108.pdf,15,Drug Test Specimen Affidavit
LOG_1057108.pdf,2,Summary Report
LOG_1057108.pdf,11,
LOG_1057108.pdf,20,Random Drug Testing Unit Alternate Collection Receipt
LOG_1057108.pdf,17,Random Drug Testing Unit Alternate Collection Receipt
LOG_1057108.pdf,1,Log Summary Report
LOG_1057108.pdf,4,Face Sheet
LOG_1057108.pdf,23,
LOG_1057108.pdf,12,
CPD 0010567.pdf,2,ARREST Report
CPD 0010567.pdf,1,
CPD 0010567.pdf,5,ARREST Report
CPD 0010567.pdf,3,ARREST Report
CPD 0010567.pdf,4,ARREST Report
CPD 0013601.pdf,2,Event Query
CPD 0013601.pdf,1,
CPD 0024411.pdf,1,
CPD 0024411.pdf,3,ARREST Report
CPD 0024411.pdf,2,ARREST Report
CPD 0024411.pdf,5,ARREST Report
CPD 0024411.pdf,4,ARREST Report
LOG_1052057.pdf,16,Investigator's Case Log
LOG_1052057.pdf,1,Log Summary Report
LOG_1052057.pdf,2,Summary Report
LOG_1052057.pdf,14,
LOG_1052057.pdf,11,
LOG_1052057.pdf,13,ARREST Report
LOG_1052057.pdf,6,Face Sheet
LOG_1052057.pdf,4,Face Sheet
LOG_1052057.pdf,9,
LOG_1052057.pdf,7,Incident Report
LOG_1052057.pdf,3,
LOG_1052057.pdf,12,ARREST Report
LOG_1052057.pdf,10,ARREST Report
LOG_1052057.pdf,5,
LOG_1052057.pdf,15,Narcotic & Gang Investigation Supplementary Report
LOG_1052057.pdf,8,Event Query
CPD 0055633.pdf,1,Log Summary Report
CPD 0055633.pdf,3,
CPD 0055633.pdf,2,Summary Report
LOG_1052463.pdf,5,
LOG_1052463.pdf,2,Summary Report
LOG_1052463.pdf,4,Face Sheet
LOG_1052463.pdf,3,
LOG_1052463.pdf,1,Log Summary Report
LOG_1052463.pdf,6,
LOG_1052463.pdf,8,
LOG_1052463.pdf,7,
LOG_1061119.pdf,4,Face Sheet
LOG_1061119.pdf,1,Log Summary Report
LOG_1061119.pdf,6,Allegation Email
LOG_1061119.pdf,3,Summary Report
LOG_1061119.pdf,7,
LOG_1061119.pdf,8,
LOG_1061119.pdf,5,
LOG_1061119.pdf,2,Summary Report
LOG_1057674.pdf,1,Log Summary Report
LOG_1057674.pdf,4,Face Sheet
LOG_1057674.pdf,5,
LOG_1057674.pdf,3,Summary Report
LOG_1057674.pdf,2,Summary Report
CPD 0011431.pdf,1,Log Summary Report
CPD 0011431.pdf,2,Summary Report
CPD 0011431.pdf,3,
LOG_1059254.pdf,9,Allegation Email
LOG_1059254.pdf,7,IPRA Investigation
LOG_1059254.pdf,1,Log Summary Report
LOG_1059254.pdf,10,
LOG_1059254.pdf,8,
LOG_1059254.pdf,12,Investigator's Case Log
LOG_1059254.pdf,5,
LOG_1059254.pdf,11,Investigator's Case Log
LOG_1059254.pdf,2,Summary Report
LOG_1059254.pdf,4,Face Sheet
LOG_1059254.pdf,6,
LOG_1059254.pdf,3,
CPD 0023218.pdf,1,Face Sheet
CPD 0023218.pdf,2,Summary Report
LOG_1061757.pdf,3,Summary Report
LOG_1061757.pdf,1,Log Summary Report
LOG_1061757.pdf,6,
LOG_1061757.pdf,5,
LOG_1061757.pdf,2,Summary Report
LOG_1061757.pdf,4,Face Sheet
LOG_1055433.pdf,12,Tactical Reponse Report
LOG_1055433.pdf,9,ARREST Report
LOG_1055433.pdf,1,Log Summary Report
LOG_1055433.pdf,8,ARREST Report
LOG_1055433.pdf,14,Allegation Email
LOG_1055433.pdf,11,TASER Report
LOG_1055433.pdf,4,Face Sheet
LOG_1055433.pdf,2,Summary Report
LOG_1055433.pdf,3,
LOG_1055433.pdf,13,Watch Commander/OCIC Review
LOG_1055433.pdf,10,ARREST Report
LOG_1055433.pdf,5,
LOG_1055433.pdf,6,
LOG_1055433.pdf,7,ARREST Report
CPD 0014412.pdf,1,
CPD 0014412.pdf,2,
LOG_1055233.pdf,12,
LOG_1055233.pdf,9,TASER Report
LOG_1055233.pdf,15,
LOG_1055233.pdf,4,Face Sheet
LOG_1055233.pdf,13,CPD-11.377
LOG_1055233.pdf,3,
LOG_1055233.pdf,14,
LOG_1055233.pdf,1,Log Summary Report
LOG_1055233.pdf,7,
LOG_1055233.pdf,8,
LOG_1055233.pdf,11,
LOG_1055233.pdf,5,
LOG_1055233.pdf,6,
LOG_1055233.pdf,2,Summary Report
LOG_1055233.pdf,10,
LOG_1059514.pdf,1,Log Summary Report
LOG_1059514.pdf,3,Summary Report
LOG_1059514.pdf,6,
LOG_1059514.pdf,2,Summary Report
LOG_1059514.pdf,7,
LOG_1059514.pdf,4,Face Sheet
LOG_1059514.pdf,5,
CPD 0014947.pdf,1,Mugshot(s) for CB
CPD 0014947.pdf,2,Mugshot(s) for CB
CPD 0054631.pdf,2,Summary Report
CPD 0054631.pdf,1,Log Summary Report
CPD 0022364.pdf,1,
CPD 0022364.pdf,2,
CPD 0022364.pdf,3,
CPD 0055333.pdf,2,Summary Report
CPD 0055333.pdf,3,
CPD 0055333.pdf,1,Log Summary Report
CPD 0042871.pdf,2,Summary Report
CPD 0042871.pdf,3,
CPD 0042871.pdf,1,Log Summary Report
CPD 0014457.pdf,2,
CPD 0014457.pdf,1,Face Sheet
CPD 0051970.pdf,2,
CPD 0051970.pdf,1,Face Sheet
LOG_1058580.pdf,5,
LOG_1058580.pdf,8,
LOG_1058580.pdf,10,
LOG_1058580.pdf,7,Victim Information Notice
LOG_1058580.pdf,6,Allegation Email
LOG_1058580.pdf,11,
LOG_1058580.pdf,1,Log Summary Report
LOG_1058580.pdf,4,Face Sheet
LOG_1058580.pdf,3,Summary Report
LOG_1058580.pdf,9,
LOG_1058580.pdf,2,Summary Report
CPD 0023208.pdf,1,Face Sheet
CPD 0023208.pdf,2,
CPD 0025687.pdf,2,
CPD 0025687.pdf,1,Face Sheet
CPD 0035493.pdf,2,Summary Report
CPD 0035493.pdf,3,Summary Report
CPD 0035493.pdf,1,Log Summary Report
LOG_1057128.pdf,3,
LOG_1057128.pdf,8,Incident Report
LOG_1057128.pdf,9,Incident Report
LOG_1057128.pdf,1,Log Summary Report
LOG_1057128.pdf,2,Summary Report
LOG_1057128.pdf,5,Tactical Reponse Report
LOG_1057128.pdf,4,Face Sheet
LOG_1057128.pdf,10,TASER Report
LOG_1057128.pdf,7,Face Sheet
LOG_1057128.pdf,6,Watch Commander/OCIC Review
CPD 0001065.pdf,1,Face Sheet
CPD 0001065.pdf,2,
CPD 0022913.pdf,1,Face Sheet
CPD 0022913.pdf,2,
CPD 0029598.pdf,1,Log Summary Report
CPD 0029598.pdf,2,Summary Report
CPD 0029598.pdf,3,
LOG_1054229.pdf,5,
LOG_1054229.pdf,2,Summary Report
LOG_1054229.pdf,1,Log Summary Report
LOG_1054229.pdf,4,
LOG_1054229.pdf,3,Face Sheet
CPD 0002306.pdf,3,ARREST Report
CPD 0002306.pdf,5,
CPD 0002306.pdf,2,ARREST Report
CPD 0002306.pdf,1,
CPD 0002306.pdf,4,ARREST Report
CPD 0049560.pdf,1,Log Summary Report
CPD 0049560.pdf,2,Summary Report
CPD 0049560.pdf,3,
CPD 0003615.pdf,2,Investigator's Case Log
CPD 0003615.pdf,1,Investigator's Case Log
CPD 0037819.pdf,1,Face Sheet
CPD 0052658.pdf,2,
CPD 0052658.pdf,1,Face Sheet
LOG_1058482.pdf,1,Log Summary Report
LOG_1058482.pdf,15,Incident Report
LOG_1058482.pdf,4,Face Sheet
LOG_1058482.pdf,16,TASER Report
LOG_1058482.pdf,9,ARREST Report
LOG_1058482.pdf,14,Incident Report
LOG_1058482.pdf,12,Watch Commander/OCIC Review
LOG_1058482.pdf,10,ARREST Report
LOG_1058482.pdf,5,
LOG_1058482.pdf,2,Summary Report
LOG_1058482.pdf,3,Summary Report
LOG_1058482.pdf,6,
LOG_1058482.pdf,13,Face Sheet
LOG_1058482.pdf,7,ARREST Report
LOG_1058482.pdf,8,ARREST Report
LOG_1058482.pdf,11,Tactical Reponse Report
LOG_1058583.pdf,11,
LOG_1058583.pdf,16,Narcotic & Gang Investigation Supplementary Report
LOG_1058583.pdf,10,
LOG_1058583.pdf,2,Summary Report
LOG_1058583.pdf,13,
LOG_1058583.pdf,1,Log Summary Report
LOG_1058583.pdf,3,
LOG_1058583.pdf,15,
LOG_1058583.pdf,12,
LOG_1058583.pdf,8,
LOG_1058583.pdf,9,
LOG_1058583.pdf,6,Event Query
LOG_1058583.pdf,5,
LOG_1058583.pdf,7,Event Query
LOG_1058583.pdf,4,Face Sheet
LOG_1058583.pdf,17,Investigator's Case Log
LOG_1058583.pdf,14,
CPD 0041120.pdf,4,ARREST Report
CPD 0041120.pdf,1,
CPD 0041120.pdf,3,ARREST Report
CPD 0041120.pdf,5,ARREST Report
CPD 0041120.pdf,2,
CPD 0011821.pdf,1,CPD-44.115
CPD 0013842.pdf,1,Allegation Email
CPD 0022449.pdf,2,Summary Report
CPD 0022449.pdf,1,Log Summary Report
CPD 0022449.pdf,3,
CPD 0015020.pdf,2,
CPD 0015020.pdf,1,Case Supplementary Report
LOG_1050046.pdf,17,
LOG_1050046.pdf,15,
LOG_1050046.pdf,4,
LOG_1050046.pdf,24,
LOG_1050046.pdf,7,Face Sheet
LOG_1050046.pdf,5,Face Sheet
LOG_1050046.pdf,11,Event Query
LOG_1050046.pdf,3,Summary Report
LOG_1050046.pdf,2,Summary Report
LOG_1050046.pdf,16,
LOG_1050046.pdf,20,
LOG_1050046.pdf,22,
LOG_1050046.pdf,25,USPS.com Tracking
LOG_1050046.pdf,6,
LOG_1050046.pdf,9,
LOG_1050046.pdf,26,
LOG_1050046.pdf,23,Narcotic & Gang Investigation Supplementary Report
LOG_1050046.pdf,18,
LOG_1050046.pdf,12,Digitally Recorded Data Viewing/Hold/Duplication Request
LOG_1050046.pdf,19,
LOG_1050046.pdf,8,Incident Report
LOG_1050046.pdf,1,Log Summary Report
LOG_1050046.pdf,21,
LOG_1050046.pdf,14,Digitally Recorded Data Viewing/Hold/Duplication Request
LOG_1050046.pdf,13,
LOG_1050046.pdf,10,
CPD 0029608.pdf,1,Sworn Affidavit
LOG_1062756.pdf,19,
LOG_1062756.pdf,16,Event History Table
LOG_1062756.pdf,15,Event History Table
LOG_1062756.pdf,6,Sworn Affidavit
LOG_1062756.pdf,10,USPS.com Tracking
LOG_1062756.pdf,9,Allegation Email
LOG_1062756.pdf,1,Log Summary Report
LOG_1062756.pdf,5,
LOG_1062756.pdf,7,
LOG_1062756.pdf,20,
LOG_1062756.pdf,4,Face Sheet
LOG_1062756.pdf,11,Event History Table
LOG_1062756.pdf,8,
LOG_1062756.pdf,13,
LOG_1062756.pdf,3,
LOG_1062756.pdf,14,
LOG_1062756.pdf,17,Allegation Email
LOG_1062756.pdf,2,Summary Report
LOG_1062756.pdf,18,Summary Report Digest
LOG_1062756.pdf,12,
CPD 0023282.pdf,2,Watch Commander/OCIC Review
CPD 0023282.pdf,1,Tactical Reponse Report
CPD 0000054.pdf,1,
CPD 0000054.pdf,2,
CPD 0016102.pdf,2,A&A Sheet
CPD 0016102.pdf,1,A&A Sheet
LOG_1056071.pdf,4,Face Sheet
LOG_1056071.pdf,1,Log Summary Report
LOG_1056071.pdf,2,Summary Report
LOG_1056071.pdf,3,Summary Report
LOG_1055106.pdf,5,
LOG_1055106.pdf,4,Face Sheet
LOG_1055106.pdf,6,email
LOG_1055106.pdf,1,Log Summary Report
LOG_1055106.pdf,3,
LOG_1055106.pdf,2,Summary Report
CPD 0031966.pdf,2,
CPD 0031966.pdf,1,Face Sheet
CPD 0010771.pdf,1,Allegation Email
CPD 0027201.pdf,1,
CPD 0027201.pdf,2,
CPD 0049025.pdf,2,
CPD 0049025.pdf,1,Face Sheet
LOG_1056726.pdf,10,Narcotic & Gang Investigation Supplementary Report
LOG_1056726.pdf,1,Log Summary Report
LOG_1056726.pdf,12,Investigator's Case Log
LOG_1056726.pdf,6,
LOG_1056726.pdf,5,Face Sheet
LOG_1056726.pdf,2,Summary Report
LOG_1056726.pdf,9,Event Query
LOG_1056726.pdf,7,Violence & Drug Related Crime Map
LOG_1056726.pdf,3,
LOG_1056726.pdf,4,Summary Report
LOG_1056726.pdf,11,Investigator's Case Log
LOG_1056726.pdf,8,
CPD 0044421.pdf,1,Log Summary Report
CPD 0044421.pdf,3,
CPD 0044421.pdf,2,Summary Report
CPD 0017813.pdf,2,
CPD 0017813.pdf,1,Face Sheet
CPD 0050740.pdf,2,
CPD 0050740.pdf,1,Face Sheet
CPD 0049149.pdf,7,Random Drug Testing Unit Alternate Collection Receipt
CPD 0049149.pdf,6,Drug Test Specimen Affidavit
CPD 0049149.pdf,8,
CPD 0049149.pdf,5,
CPD 0049149.pdf,4,
CPD 0049149.pdf,3,
CPD 0049149.pdf,2,
CPD 0049149.pdf,1,Allegation Email
CPD 0010904.pdf,2,
CPD 0010904.pdf,1,Face Sheet
LOG_1055749.pdf,5,
LOG_1055749.pdf,14,Allegation Email
LOG_1055749.pdf,18,
LOG_1055749.pdf,13,USPS.com Tracking
LOG_1055749.pdf,8,
LOG_1055749.pdf,7,
LOG_1055749.pdf,17,
LOG_1055749.pdf,3,
LOG_1055749.pdf,16,
LOG_1055749.pdf,9,Allegation Email
LOG_1055749.pdf,1,Log Summary Report
LOG_1055749.pdf,6,Sworn Affidavit
LOG_1055749.pdf,4,Face Sheet
LOG_1055749.pdf,10,
LOG_1055749.pdf,15,Summary Report Digest
LOG_1055749.pdf,2,Summary Report
LOG_1055749.pdf,12,
LOG_1055749.pdf,11,
CPD 0030779.pdf,1,
CPD 0050536.pdf,2,Summary Report
CPD 0050536.pdf,1,Log Summary Report
CPD 0045648.pdf,2,
CPD 0045648.pdf,1,Face Sheet
CPD 0022576.pdf,1,Face Sheet
CPD 0022576.pdf,2,
CPD 0029219.pdf,1,Face Sheet
CPD 0029219.pdf,2,
LOG_1057724.pdf,3,
LOG_1057724.pdf,4,Face Sheet
LOG_1057724.pdf,5,
LOG_1057724.pdf,2,Summary Report
LOG_1057724.pdf,1,Log Summary Report
LOG_1056075.pdf,5,
LOG_1056075.pdf,7,
LOG_1056075.pdf,14,Face Sheet
LOG_1056075.pdf,17,Mugshot(s) for CB
LOG_1056075.pdf,6,
LOG_1056075.pdf,19,
LOG_1056075.pdf,16,Mugshot(s) for CB
LOG_1056075.pdf,3,Summary Report
LOG_1056075.pdf,9,ARREST Report
LOG_1056075.pdf,4,Face Sheet
LOG_1056075.pdf,1,Log Summary Report
LOG_1056075.pdf,11,ARREST Report
LOG_1056075.pdf,8,ARREST Report
LOG_1056075.pdf,2,Summary Report
LOG_1056075.pdf,18,
LOG_1056075.pdf,13,Watch Commander/OCIC Review
LOG_1056075.pdf,15,Incident Report
LOG_1056075.pdf,10,ARREST Report
LOG_1056075.pdf,12,Tactical Reponse Report
CPD 0035990.pdf,3,
CPD 0035990.pdf,6,ARREST Report
CPD 0035990.pdf,2,ARREST Report
CPD 0035990.pdf,1,
CPD 0035990.pdf,5,ARREST Report
CPD 0035990.pdf,4,ARREST Report
CPD 0045172.pdf,4,ARREST Report
CPD 0045172.pdf,3,ARREST Report
CPD 0045172.pdf,5,ARREST Report
CPD 0045172.pdf,1,
CPD 0045172.pdf,2,ARREST Report
CPD 0047239.pdf,1,Log Summary Report
CPD 0047239.pdf,3,Summary Report
CPD 0047239.pdf,2,Summary Report
CPD 0020206.pdf,2,Summary Report
CPD 0020206.pdf,3,
CPD 0020206.pdf,1,Log Summary Report
LOG_1058249.pdf,4,Face Sheet
LOG_1058249.pdf,3,Summary Report
LOG_1058249.pdf,8,Event History Table
LOG_1058249.pdf,6,Event History Table
LOG_1058249.pdf,5,
LOG_1058249.pdf,7,
LOG_1058249.pdf,2,Summary Report
LOG_1058249.pdf,1,Log Summary Report
CPD 0020001.pdf,2,
CPD 0020001.pdf,3,ARREST Report
CPD 0020001.pdf,1,
CPD 0009645.pdf,1,Log Summary Report
CPD 0009645.pdf,2,Summary Report
CPD 0009645.pdf,3,Summary Report
CPD 0019561.pdf,3,
CPD 0019561.pdf,1,Log Summary Report
CPD 0019561.pdf,2,Summary Report
CPD 0015131.pdf,2,
CPD 0015131.pdf,1,Face Sheet
CPD 0028538.pdf,1,USPS.com Tracking
CPD 0041748.pdf,1,Face Sheet
CPD 0041748.pdf,2,Incident Report
LOG_1062327.pdf,12,ARREST Report
LOG_1062327.pdf,10,ARREST Report
LOG_1062327.pdf,2,Summary Report
LOG_1062327.pdf,8,ARREST Report
LOG_1062327.pdf,7,
LOG_1062327.pdf,6,Allegation Email
LOG_1062327.pdf,1,Log Summary Report
LOG_1062327.pdf,9,ARREST Report
LOG_1062327.pdf,11,ARREST Report
LOG_1062327.pdf,3,Summary Report
LOG_1062327.pdf,4,Face Sheet
LOG_1062327.pdf,5,
CPD 0000073.pdf,1,Officer's Battery Report
CPD 0000073.pdf,2,CPD-11.451
CPD 0020464.pdf,1,Face Sheet
CPD 0007238.pdf,1,Face Sheet
CPD 0007238.pdf,2,
CPD 0041268.pdf,2,
CPD 0041268.pdf,1,Face Sheet
LOG_1058404.pdf,4,Face Sheet
LOG_1058404.pdf,3,Summary Report
LOG_1058404.pdf,1,Log Summary Report
LOG_1058404.pdf,2,Summary Report
LOG_1058404.pdf,5,Summary Report
CPD 0004072.pdf,2,Log Summary Report
CPD 0004072.pdf,1,Face Sheet
CPD 0038283.pdf,1,
CPD 0036876.pdf,1,
CPD 0041215.pdf,1,Tactical Reponse Report
CPD 0041215.pdf,2,Watch Commander/OCIC Review
CPD 0042737.pdf,2,Incident Report
CPD 0042737.pdf,1,Face Sheet
CPD 0037812.pdf,1,Face Sheet
CPD 0037812.pdf,2,
CPD 0046428.pdf,1,Log Summary Report
CPD 0046428.pdf,3,Summary Report
CPD 0046428.pdf,2,
LOG_1055530.pdf,1,Log Summary Report
LOG_1055530.pdf,2,Summary Report
LOG_1055530.pdf,5,Summary Report
LOG_1055530.pdf,3,Summary Report
LOG_1055530.pdf,4,Face Sheet
LOG_1056837.pdf,3,Face Sheet
LOG_1056837.pdf,2,Summary Report
LOG_1056837.pdf,4,WEB Complaint Detail
LOG_1056837.pdf,1,Log Summary Report
LOG_1056837.pdf,5,WEB Complaint Detail
CPD 0017943.pdf,1,
CPD 0037312.pdf,1,Narcotic & Gang Investigation Supplementary Report
CPD 0010407.pdf,1,Mediation Agreement
LOG_1060871.pdf,9,Incident Report
LOG_1060871.pdf,10,
LOG_1060871.pdf,3,Summary Report
LOG_1060871.pdf,2,Summary Report
LOG_1060871.pdf,6,Tactical Reponse Report
LOG_1060871.pdf,5,
LOG_1060871.pdf,4,Face Sheet
LOG_1060871.pdf,8,Face Sheet
LOG_1060871.pdf,7,Watch Commander/OCIC Review
LOG_1060871.pdf,1,Log Summary Report
CPD 0023457.pdf,1,Log Summary Report
CPD 0023457.pdf,3,
CPD 0023457.pdf,2,Summary Report
CPD 0048164.pdf,2,
CPD 0048164.pdf,1,
CPD 0048164.pdf,4,ARREST Report
CPD 0048164.pdf,3,ARREST Report
CPD 0048164.pdf,5,ARREST Report
CPD 0030797.pdf,3,
CPD 0030797.pdf,2,Summary Report
CPD 0030797.pdf,1,Log Summary Report
CPD 0042176.pdf,3,Summary Report
CPD 0042176.pdf,2,Summary Report
CPD 0042176.pdf,1,Log Summary Report
LOG_1058165.pdf,11,
LOG_1058165.pdf,3,Summary Report
LOG_1058165.pdf,9,
LOG_1058165.pdf,17,
LOG_1058165.pdf,4,Face Sheet
LOG_1058165.pdf,7,
LOG_1058165.pdf,1,Log Summary Report
LOG_1058165.pdf,14,Allegation Email
LOG_1058165.pdf,12,Allegation Email
LOG_1058165.pdf,13,USPS.com Tracking
LOG_1058165.pdf,8,
LOG_1058165.pdf,16,
LOG_1058165.pdf,10,
LOG_1058165.pdf,5,
LOG_1058165.pdf,15,Summary Report Digest
LOG_1058165.pdf,6,Sworn Affidavit
LOG_1058165.pdf,2,Summary Report
CPD 0022693.pdf,2,
CPD 0022693.pdf,1,Face Sheet
CPD 0043057.pdf,1,
CPD 0043057.pdf,2,
CPD 0013525.pdf,11,A&A Sheet
CPD 0013525.pdf,4,A&A Sheet
CPD 0013525.pdf,7,A&A Sheet
CPD 0013525.pdf,2,
CPD 0013525.pdf,1,A&A Sheet
CPD 0013525.pdf,5,A&A Sheet
CPD 0013525.pdf,8,A&A Sheet
CPD 0013525.pdf,6,A&A Sheet
CPD 0013525.pdf,12,A&A Sheet
CPD 0013525.pdf,9,A&A Sheet
CPD 0013525.pdf,3,A&A Sheet
CPD 0013525.pdf,10,A&A Sheet
CPD 0033492.pdf,1,Investigator's Case Log
LOG_1062459.pdf,2,Summary Report
LOG_1062459.pdf,5,
LOG_1062459.pdf,4,Face Sheet
LOG_1062459.pdf,6,WEB Complaint Detail
LOG_1062459.pdf,3,Summary Report
LOG_1062459.pdf,1,Log Summary Report
CPD 0031804.pdf,5,
CPD 0031804.pdf,1,
CPD 0031804.pdf,2,
CPD 0031804.pdf,3,
CPD 0031804.pdf,4,
CPD 0041281.pdf,2,
CPD 0041281.pdf,4,ARREST Report
CPD 0041281.pdf,5,ARREST Report
CPD 0041281.pdf,3,ARREST Report
CPD 0041281.pdf,1,
CPD 0010491.pdf,5,
CPD 0010491.pdf,3,
CPD 0010491.pdf,1,
CPD 0010491.pdf,4,
CPD 0010491.pdf,2,
CPD 0030460.pdf,2,
CPD 0030460.pdf,1,Face Sheet
CPD 0022698.pdf,2,
CPD 0022698.pdf,1,Face Sheet
CPD 0022434.pdf,2,Summary Report
CPD 0022434.pdf,3,Summary Report
CPD 0022434.pdf,1,Log Summary Report
CPD 0033591.pdf,1,Narcotic & Gang Investigation Supplementary Report
LOG_1064088.pdf,6,
LOG_1064088.pdf,12,Narcotic & Gang Investigation Supplementary Report
LOG_1064088.pdf,7,
LOG_1064088.pdf,1,Log Summary Report
LOG_1064088.pdf,2,Summary Report
LOG_1064088.pdf,8,
LOG_1064088.pdf,9,
LOG_1064088.pdf,5,
LOG_1064088.pdf,13,Investigator's Case Log
LOG_1064088.pdf,11,
LOG_1064088.pdf,4,Face Sheet
LOG_1064088.pdf,10,
LOG_1064088.pdf,3,Summary Report
LOG_1050872.pdf,4,Face Sheet
LOG_1050872.pdf,14,Tactical Reponse Report
LOG_1050872.pdf,16,Allegation Email
LOG_1050872.pdf,6,Face Sheet
LOG_1050872.pdf,3,Summary Report
LOG_1050872.pdf,12,ARREST Report
LOG_1050872.pdf,9,
LOG_1050872.pdf,15,Watch Commander/OCIC Review
LOG_1050872.pdf,7,Incident Report
LOG_1050872.pdf,8,Incident Report
LOG_1050872.pdf,10,ARREST Report
LOG_1050872.pdf,13,ARREST Report
LOG_1050872.pdf,1,Log Summary Report
LOG_1050872.pdf,2,Summary Report
LOG_1050872.pdf,5,
LOG_1050872.pdf,11,ARREST Report
CPD 0029216.pdf,3,
CPD 0029216.pdf,1,Log Summary Report
CPD 0029216.pdf,2,Summary Report
LOG_1051633.pdf,27,
LOG_1051633.pdf,21,
LOG_1051633.pdf,18,Notice of Alcohol And Drug Testing Following A Firearms Discharge Incident
